point_id,year,demand
1568,2012.0,95.82
1569,2012.0,66.58
1570,2012.0,85.79
1571,2012.0,72.45
1572,2012.0,72.79
1573,2012.0,100.92
1574,2012.0,77.93
1575,2012.0,100.63
1576,2012.0,87.19
1577,2012.0,86.33
1578,2012.0,83.41
1579,2012.0,85.52
1580,2012.0,74.28
1581,2012.0,96.97
1582,2012.0,109.21
1583,2012.0,115.72
1584,2012.0,90.16
1585,2012.0,124.27
1586,2012.0,68.46
1587,2012.0,79.57
1588,2012.0,66.31
1589,2012.0,55.22
1590,2012.0,102.38
1591,2012.0,102.64
1592,2012.0,88.02
1593,2012.0,59.86
1594,2012.0,94.82
1595,2012.0,53.33
1596,2012.0,55.63
1597,2012.0,72.6
1598,2012.0,63.3
1599,2012.0,60.05
1600,2012.0,14.69
1601,2012.0,15.13
1602,2012.0,14.36
1603,2012.0,8.19
1604,2012.0,17.08
1605,2012.0,21.97
1606,2012.0,22.97
1607,2012.0,20.78
1608,2012.0,14.8
1609,2012.0,20.93
1610,2012.0,26.1
1611,2012.0,23.87
1612,2012.0,22.79
1613,2012.0,19.0
1614,2012.0,27.71
1615,2012.0,8.33
1616,2012.0,33.22
1617,2012.0,35.48
1618,2012.0,20.91
1619,2012.0,28.79
1620,2012.0,32.35
1621,2012.0,32.06
1622,2012.0,48.94
1623,2012.0,53.09
1624,2012.0,44.29
1625,2012.0,60.34
1626,2012.0,48.67
1627,2012.0,92.13
1628,2012.0,58.86
1629,2012.0,71.35
1630,2012.0,35.25
1631,2012.0,55.91
1632,2012.0,85.67
1633,2012.0,53.7
1634,2012.0,40.21
1635,2012.0,71.18
1636,2012.0,97.38
1637,2012.0,83.16
1638,2012.0,82.4
1639,2012.0,48.5
1640,2012.0,97.73
1641,2012.0,112.52
1642,2012.0,41.11
1643,2012.0,121.41
1644,2012.0,113.27
1645,2012.0,134.59
1646,2012.0,105.1
1647,2012.0,114.07
1648,2012.0,122.09
1649,2012.0,111.55
1650,2012.0,53.87
1651,2012.0,64.53
1652,2012.0,78.38
1653,2012.0,92.49
1654,2012.0,90.98
1655,2012.0,86.55
1656,2012.0,96.93
1657,2012.0,80.7
1658,2012.0,55.92
1659,2012.0,62.21
1660,2012.0,56.64
1661,2012.0,55.03
1662,2012.0,55.18
1663,2012.0,15.41
1664,2012.0,20.72
1665,2012.0,15.89
1666,2012.0,11.6
1667,2012.0,20.06
1668,2012.0,16.02
1669,2012.0,16.35
1670,2012.0,15.32
1671,2012.0,23.14
1672,2012.0,19.76
1673,2012.0,20.97
1674,2012.0,24.02
1675,2012.0,21.49
1676,2012.0,22.93
1677,2012.0,30.17
1678,2012.0,37.43
1679,2012.0,27.15
1680,2012.0,26.05
1681,2012.0,28.55
1682,2012.0,36.7
1683,2012.0,32.84
1684,2012.0,30.87
1685,2012.0,25.9
1686,2012.0,23.61
1687,2012.0,37.18
1688,2012.0,41.25
1689,2012.0,64.99
1690,2012.0,66.14
1691,2012.0,38.29
1692,2012.0,46.65
1693,2012.0,79.51
1694,2012.0,78.58
1695,2012.0,65.38
1696,2012.0,65.05
1697,2012.0,102.6
1698,2012.0,50.37
1699,2012.0,84.73
1700,2012.0,113.59
1701,2012.0,83.99
1702,2012.0,70.39
1703,2012.0,86.02
1704,2012.0,93.79
1705,2012.0,68.08
1706,2012.0,112.14
1707,2012.0,115.97
1708,2012.0,103.77
1709,2012.0,85.01
1710,2012.0,75.39
1711,2012.0,80.83
1712,2012.0,78.8
1713,2012.0,79.83
1714,2012.0,117.21
1715,2012.0,102.11
1716,2012.0,91.7
1717,2012.0,93.1
1718,2012.0,99.27
1719,2012.0,64.86
1720,2012.0,77.17
1721,2012.0,63.06
1722,2012.0,66.6
1723,2012.0,77.17
1724,2012.0,58.56
1725,2012.0,33.76
1726,2012.0,49.9
1727,2012.0,45.46
1728,2012.0,7.15
1729,2012.0,15.5
1730,2012.0,17.51
1731,2012.0,21.99
1732,2012.0,13.88
1733,2012.0,13.35
1734,2012.0,11.2
1735,2012.0,18.92
1736,2012.0,18.92
1737,2012.0,14.25
1738,2012.0,18.61
1739,2012.0,10.9
1740,2012.0,25.61
1741,2012.0,21.48
1742,2012.0,21.8
1743,2012.0,15.15
1744,2012.0,25.61
1745,2012.0,26.53
1746,2012.0,29.42
1747,2012.0,35.59
1748,2012.0,48.13
1749,2012.0,44.69
1750,2012.0,48.15
1751,2012.0,56.11
1752,2012.0,47.16
1753,2012.0,47.57
1754,2012.0,62.43
1755,2012.0,71.63
1756,2012.0,74.54
1757,2012.0,48.71
1758,2012.0,44.88
1759,2012.0,65.46
1760,2012.0,73.35
1761,2012.0,65.75
1762,2012.0,86.08
1763,2012.0,84.09
1764,2012.0,101.44
1765,2012.0,95.74
1766,2012.0,60.98
1767,2012.0,101.15
1768,2012.0,72.61
1769,2012.0,65.28
1770,2012.0,79.6
1771,2012.0,103.77
1772,2012.0,94.33
1773,2012.0,152.93
1774,2012.0,100.54
1775,2012.0,138.77
1776,2012.0,88.95
1777,2012.0,101.23
1778,2012.0,59.52
1779,2012.0,137.32
1780,2012.0,79.19
1781,2012.0,74.2
1782,2012.0,92.75
1783,2012.0,105.09
1784,2012.0,99.83
1785,2012.0,79.67
1786,2012.0,70.06
1787,2012.0,66.35
1788,2012.0,73.3
1789,2012.0,83.06
1790,2012.0,49.76
1791,2012.0,71.02
1792,2012.0,14.51
1793,2012.0,12.36
1794,2012.0,13.49
1795,2012.0,19.2
1796,2012.0,22.26
1797,2012.0,20.27
1798,2012.0,14.78
1799,2012.0,13.94
1800,2012.0,20.4
1801,2012.0,27.33
1802,2012.0,19.15
1803,2012.0,24.05
1804,2012.0,21.83
1805,2012.0,16.17
1806,2012.0,20.9
1807,2012.0,27.99
1808,2012.0,38.45
1809,2012.0,31.84
1810,2012.0,26.28
1811,2012.0,23.71
1812,2012.0,41.9
1813,2012.0,49.09
1814,2012.0,54.28
1815,2012.0,42.8
1816,2012.0,53.04
1817,2012.0,48.81
1818,2012.0,57.96
1819,2012.0,57.9
1820,2012.0,45.23
1821,2012.0,52.57
1822,2012.0,73.57
1823,2012.0,55.12
1824,2012.0,56.24
1825,2012.0,90.65
1826,2012.0,106.83
1827,2012.0,50.28
1828,2012.0,46.55
1829,2012.0,60.49
1830,2012.0,78.04
1831,2012.0,98.79
1832,2012.0,83.81
1833,2012.0,94.17
1834,2012.0,95.3
1835,2012.0,66.74
1836,2012.0,85.49
1837,2012.0,91.59
1838,2012.0,61.8
1839,2012.0,66.43
1840,2012.0,61.49
1841,2012.0,110.15
1842,2012.0,106.27
1843,2012.0,92.6
1844,2012.0,43.99
1845,2012.0,46.64
1846,2012.0,102.54
1847,2012.0,25.63
1848,2012.0,102.78
1849,2012.0,45.83
1850,2012.0,76.26
1851,2012.0,50.96
1852,2012.0,74.52
1853,2012.0,90.94
1854,2012.0,26.41
1855,2012.0,53.35
1856,2012.0,7.25
1857,2012.0,16.68
1858,2012.0,12.77
1859,2012.0,10.85
1860,2012.0,11.15
1861,2012.0,16.83
1862,2012.0,11.63
1863,2012.0,24.47
1864,2012.0,16.57
1865,2012.0,13.06
1866,2012.0,24.86
1867,2012.0,22.14
1868,2012.0,27.38
1869,2012.0,30.11
1870,2012.0,20.48
1871,2012.0,22.44
1872,2012.0,28.28
1873,2012.0,40.93
1874,2012.0,32.07
1875,2012.0,35.72
1876,2012.0,32.69
1877,2012.0,37.77
1878,2012.0,54.93
1879,2012.0,38.43
1880,2012.0,41.48
1881,2012.0,45.56
1882,2012.0,41.54
1883,2012.0,35.05
1884,2012.0,40.1
1885,2012.0,73.65
1886,2012.0,51.66
1887,2012.0,66.65
1888,2012.0,20.21
1889,2012.0,76.85
1890,2012.0,76.4
1891,2012.0,60.18
1892,2012.0,68.79
1893,2012.0,52.04
1894,2012.0,36.26
1895,2012.0,93.89
1896,2012.0,66.68
1897,2012.0,73.26
1898,2012.0,64.39
1899,2012.0,45.52
1900,2012.0,86.89
1901,2012.0,121.28
1902,2012.0,81.85
1903,2012.0,58.92
1904,2012.0,89.4
1905,2012.0,81.72
1906,2012.0,107.81
1907,2012.0,98.28
1908,2012.0,25.57
1909,2012.0,94.83
1910,2012.0,53.5
1911,2012.0,54.16
1912,2012.0,68.82
1913,2012.0,71.01
1914,2012.0,48.33
1915,2012.0,67.0
1916,2012.0,73.84
1917,2012.0,58.92
1918,2012.0,39.7
1919,2012.0,33.09
1920,2012.0,11.79
1921,2012.0,7.69
1922,2012.0,15.07
1923,2012.0,12.31
1924,2012.0,12.36
1925,2012.0,7.83
1926,2012.0,13.59
1927,2012.0,18.14
1928,2012.0,12.31
1929,2012.0,19.12
1930,2012.0,18.22
1931,2012.0,16.88
1932,2012.0,22.46
1933,2012.0,12.92
1934,2012.0,23.09
1935,2012.0,35.29
1936,2012.0,41.89
1937,2012.0,30.43
1938,2012.0,27.84
1939,2012.0,27.79
1940,2012.0,32.47
1941,2012.0,42.03
1942,2012.0,29.58
1943,2012.0,47.99
1944,2012.0,57.98
1945,2012.0,45.18
1946,2012.0,29.05
1947,2012.0,33.29
1948,2012.0,52.22
1949,2012.0,58.08
1950,2012.0,76.4
1951,2012.0,55.68
1952,2012.0,71.88
1953,2012.0,51.61
1954,2012.0,49.41
1955,2012.0,56.11
1956,2012.0,54.17
1957,2012.0,88.93
1958,2012.0,63.77
1959,2012.0,72.35
1960,2012.0,72.17
1961,2012.0,52.23
1962,2012.0,70.43
1963,2012.0,95.28
1964,2012.0,71.38
1965,2012.0,61.28
1966,2012.0,91.55
1967,2012.0,80.41
1968,2012.0,118.14
1969,2012.0,83.6
1970,2012.0,91.26
1971,2012.0,98.87
1972,2012.0,61.58
1973,2012.0,70.52
1974,2012.0,49.09
1975,2012.0,52.43
1976,2012.0,86.66
1977,2012.0,75.91
1978,2012.0,74.92
1979,2012.0,27.83
1980,2012.0,85.02
1981,2012.0,44.86
1982,2012.0,76.29
1983,2012.0,30.98
1984,2012.0,8.23
1985,2012.0,6.17
1986,2012.0,13.57
1987,2012.0,8.64
1988,2012.0,10.25
1989,2012.0,8.64
1990,2012.0,17.58
1991,2012.0,19.23
1992,2012.0,23.47
1993,2012.0,15.47
1994,2012.0,18.64
1995,2012.0,15.29
1996,2012.0,18.52
1997,2012.0,20.33
1998,2012.0,25.17
1999,2012.0,35.13
2000,2012.0,35.51
2001,2012.0,22.35
2002,2012.0,40.99
2003,2012.0,34.57
2004,2012.0,29.98
2005,2012.0,38.83
2006,2012.0,38.1
2007,2012.0,56.23
2008,2012.0,54.97
2009,2012.0,49.01
2010,2012.0,43.99
2011,2012.0,83.76
2012,2012.0,74.08
2013,2012.0,44.54
2014,2012.0,60.96
2015,2012.0,57.72
2016,2012.0,59.26
2017,2012.0,53.94
2018,2012.0,66.22
2019,2012.0,77.57
2020,2012.0,46.67
2021,2012.0,39.57
2022,2012.0,65.92
2023,2012.0,59.8
2024,2012.0,87.13
2025,2012.0,76.01
2026,2012.0,76.43
2027,2012.0,58.84
2028,2012.0,64.67
2029,2012.0,49.79
2030,2012.0,92.18
2031,2012.0,79.81
2032,2012.0,104.81
2033,2012.0,73.82
2034,2012.0,81.77
2035,2012.0,79.2
2036,2012.0,88.88
2037,2012.0,52.56
2038,2012.0,82.28
2039,2012.0,68.92
2040,2012.0,54.38
2041,2012.0,36.8
2042,2012.0,69.65
2043,2012.0,77.44
2044,2012.0,77.38
2045,2012.0,54.36
2046,2012.0,70.73
2047,2012.0,47.32
2048,2012.0,12.9
2049,2012.0,10.17
2050,2012.0,10.78
2051,2012.0,9.8
2052,2012.0,7.75
2053,2012.0,21.75
2054,2012.0,12.46
2055,2012.0,12.57
2056,2012.0,10.63
2057,2012.0,14.89
2058,2012.0,23.37
2059,2012.0,23.25
2060,2012.0,11.0
2061,2012.0,22.1
2062,2012.0,17.08
2063,2012.0,31.03
2064,2012.0,28.45
2065,2012.0,24.9
2066,2012.0,36.88
2067,2012.0,26.97
2068,2012.0,58.65
2069,2012.0,43.66
2070,2012.0,49.43
2071,2012.0,14.69
2072,2012.0,35.21
2073,2012.0,66.41
2074,2012.0,64.17
2075,2012.0,28.92
2076,2012.0,46.31
2077,2012.0,38.58
2078,2012.0,71.93
2079,2012.0,59.26
2080,2012.0,50.5
2081,2012.0,56.02
2082,2012.0,19.36
2083,2012.0,46.68
2084,2012.0,68.79
2085,2012.0,72.8
2086,2012.0,30.89
2087,2012.0,53.08
2088,2012.0,76.51
2089,2012.0,44.1
2090,2012.0,76.58
2091,2012.0,73.36
2092,2012.0,95.81
2093,2012.0,62.35
2094,2012.0,65.84
2095,2012.0,83.34
2096,2012.0,50.85
2097,2012.0,66.25
2098,2012.0,58.87
2099,2012.0,64.58
2100,2012.0,90.38
2101,2012.0,73.16
2102,2012.0,56.78
2103,2012.0,75.58
2104,2012.0,81.68
2105,2012.0,54.45
2106,2012.0,66.38
2107,2012.0,56.73
2108,2012.0,49.65
2109,2012.0,35.49
2110,2012.0,59.95
2111,2012.0,45.51
2112,2012.0,12.99
2113,2012.0,10.55
2114,2012.0,10.13
2115,2012.0,15.57
2116,2012.0,15.26
2117,2012.0,12.7
2118,2012.0,12.55
2119,2012.0,15.69
2120,2012.0,15.65
2121,2012.0,10.27
2122,2012.0,20.22
2123,2012.0,16.07
2124,2012.0,24.96
2125,2012.0,19.05
2126,2012.0,25.8
2127,2012.0,31.5
2128,2012.0,28.08
2129,2012.0,30.82
2130,2012.0,34.08
2131,2012.0,44.57
2132,2012.0,27.79
2133,2012.0,38.4
2134,2012.0,42.12
2135,2012.0,52.73
2136,2012.0,48.6
2137,2012.0,75.95
2138,2012.0,51.32
2139,2012.0,52.51
2140,2012.0,53.66
2141,2012.0,41.83
2142,2012.0,46.24
2143,2012.0,52.39
2144,2012.0,78.41
2145,2012.0,49.8
2146,2012.0,51.79
2147,2012.0,82.26
2148,2012.0,68.31
2149,2012.0,75.96
2150,2012.0,45.31
2151,2012.0,53.66
2152,2012.0,77.93
2153,2012.0,64.98
2154,2012.0,57.39
2155,2012.0,71.35
2156,2012.0,75.87
2157,2012.0,51.56
2158,2012.0,66.68
2159,2012.0,73.92
2160,2012.0,47.77
2161,2012.0,66.09
2162,2012.0,60.9
2163,2012.0,55.56
2164,2012.0,59.42
2165,2012.0,71.4
2166,2012.0,71.81
2167,2012.0,48.53
2168,2012.0,60.05
2169,2012.0,43.54
2170,2012.0,62.11
2171,2012.0,67.0
2172,2012.0,49.77
2173,2012.0,41.93
2174,2012.0,47.9
2175,2012.0,24.45
2176,2012.0,11.93
2177,2012.0,17.31
2178,2012.0,12.32
2179,2012.0,10.59
2180,2012.0,15.64
2181,2012.0,18.27
2182,2012.0,14.94
2183,2012.0,5.25
2184,2012.0,15.71
2185,2012.0,26.59
2186,2012.0,19.73
2187,2012.0,10.78
2188,2012.0,25.66
2189,2012.0,14.25
2190,2012.0,27.92
2191,2012.0,19.16
2192,2012.0,26.88
2193,2012.0,23.88
2194,2012.0,26.8
2195,2012.0,45.26
2196,2012.0,37.6
2197,2012.0,32.6
2198,2012.0,34.31
2199,2012.0,24.72
2200,2012.0,35.17
2201,2012.0,52.84
2202,2012.0,72.61
2203,2012.0,47.32
2204,2012.0,76.38
2205,2012.0,46.7
2206,2012.0,49.79
2207,2012.0,46.03
2208,2012.0,53.5
2209,2012.0,79.33
2210,2012.0,35.18
2211,2012.0,52.6
2212,2012.0,70.28
2213,2012.0,43.79
2214,2012.0,55.96
2215,2012.0,70.42
2216,2012.0,55.55
2217,2012.0,63.41
2218,2012.0,81.73
2219,2012.0,78.67
2220,2012.0,59.69
2221,2012.0,50.04
2222,2012.0,46.4
2223,2012.0,70.98
2224,2012.0,38.27
2225,2012.0,62.29
2226,2012.0,64.88
2227,2012.0,54.42
2228,2012.0,72.27
2229,2012.0,85.3
2230,2012.0,59.98
2231,2012.0,50.5
2232,2012.0,76.48
2233,2012.0,68.43
2234,2012.0,65.89
2235,2012.0,51.67
2236,2012.0,46.99
2237,2012.0,27.29
2238,2012.0,25.36
2239,2012.0,22.4
2240,2012.0,13.9
2241,2012.0,6.91
2242,2012.0,13.75
2243,2012.0,9.48
2244,2012.0,12.44
2245,2012.0,10.48
2246,2012.0,12.98
2247,2012.0,10.3
2248,2012.0,11.68
2249,2012.0,20.49
2250,2012.0,17.6
2251,2012.0,16.35
2252,2012.0,24.89
2253,2012.0,17.39
2254,2012.0,31.25
2255,2012.0,19.76
2256,2012.0,41.34
2257,2012.0,23.73
2258,2012.0,47.19
2259,2012.0,35.72
2260,2012.0,35.5
2261,2012.0,41.53
2262,2012.0,55.34
2263,2012.0,36.2
2264,2012.0,58.39
2265,2012.0,78.01
2266,2012.0,47.82
2267,2012.0,52.15
2268,2012.0,40.75
2269,2012.0,51.73
2270,2012.0,67.08
2271,2012.0,38.56
2272,2012.0,39.43
2273,2012.0,74.79
2274,2012.0,62.96
2275,2012.0,71.62
2276,2012.0,41.77
2277,2012.0,59.38
2278,2012.0,41.35
2279,2012.0,50.69
2280,2012.0,33.62
2281,2012.0,43.72
2282,2012.0,62.0
2283,2012.0,50.88
2284,2012.0,48.7
2285,2012.0,44.86
2286,2012.0,60.03
2287,2012.0,47.93
2288,2012.0,68.59
2289,2012.0,81.06
2290,2012.0,73.96
2291,2012.0,44.67
2292,2012.0,50.55
2293,2012.0,58.04
2294,2012.0,58.22
2295,2012.0,41.45
2296,2012.0,64.02
2297,2012.0,55.39
2298,2012.0,72.16
2299,2012.0,44.97
2300,2012.0,57.56
2301,2012.0,30.76
2302,2012.0,25.77
2303,2012.0,38.32
2304,2012.0,14.33
2305,2012.0,8.27
2306,2012.0,12.92
2307,2012.0,7.62
2308,2012.0,10.75
2309,2012.0,13.12
2310,2012.0,11.25
2311,2012.0,13.21
2312,2012.0,12.65
2313,2012.0,13.3
2314,2012.0,21.29
2315,2012.0,16.96
2316,2012.0,15.71
2317,2012.0,17.3
2318,2012.0,19.04
2319,2012.0,20.64
2320,2012.0,38.84
2321,2012.0,30.79
2322,2012.0,46.1
2323,2012.0,34.57
2324,2012.0,34.76
2325,2012.0,45.97
2326,2012.0,11.42
2327,2012.0,50.89
2328,2012.0,46.36
2329,2012.0,73.8
2330,2012.0,59.5
2331,2012.0,36.11
2332,2012.0,76.95
2333,2012.0,56.86
2334,2012.0,43.18
2335,2012.0,59.12
2336,2012.0,54.23
2337,2012.0,78.58
2338,2012.0,61.85
2339,2012.0,47.57
2340,2012.0,73.62
2341,2012.0,58.03
2342,2012.0,53.27
2343,2012.0,62.48
2344,2012.0,55.55
2345,2012.0,45.94
2346,2012.0,56.75
2347,2012.0,47.31
2348,2012.0,51.52
2349,2012.0,66.35
2350,2012.0,63.99
2351,2012.0,46.97
2352,2012.0,44.5
2353,2012.0,71.73
2354,2012.0,55.14
2355,2012.0,53.33
2356,2012.0,48.94
2357,2012.0,56.18
2358,2012.0,54.84
2359,2012.0,52.45
2360,2012.0,51.61
2361,2012.0,54.58
2362,2012.0,44.48
2363,2012.0,54.9
2364,2012.0,65.27
2365,2012.0,50.85
2366,2012.0,38.8
2367,2012.0,39.73
2368,2012.0,10.88
2369,2012.0,7.86
2370,2012.0,11.88
2371,2012.0,12.0
2372,2012.0,19.29
2373,2012.0,16.22
2374,2012.0,14.98
2375,2012.0,11.27
2376,2012.0,12.25
2377,2012.0,10.58
2378,2012.0,10.14
2379,2012.0,13.6
2380,2012.0,17.28
2381,2012.0,11.43
2382,2012.0,17.45
2383,2012.0,23.09
2384,2012.0,23.23
2385,2012.0,23.39
2386,2012.0,26.65
2387,2012.0,44.65
2388,2012.0,40.71
2389,2012.0,34.58
2390,2012.0,38.3
2391,2012.0,47.67
2392,2012.0,34.48
2393,2012.0,41.07
2394,2012.0,61.15
2395,2012.0,46.33
2396,2012.0,42.64
2397,2012.0,43.71
2398,2012.0,57.37
2399,2012.0,31.79
2400,2012.0,54.03
2401,2012.0,68.53
2402,2012.0,53.63
2403,2012.0,75.29
2404,2012.0,54.89
2405,2012.0,58.18
2406,2012.0,73.0
2407,2012.0,51.37
2408,2012.0,38.04
2409,2012.0,53.55
2410,2012.0,38.59
2411,2012.0,45.32
2412,2012.0,34.32
2413,2012.0,47.49
2414,2012.0,40.7
2415,2012.0,45.14
2416,2012.0,47.28
2417,2012.0,43.83
2418,2012.0,26.6
2419,2012.0,26.6
2420,2012.0,30.92
2421,2012.0,38.62
2422,2012.0,53.91
2423,2012.0,45.25
2424,2012.0,58.71
2425,2012.0,58.54
2426,2012.0,60.05
2427,2012.0,53.02
2428,2012.0,42.22
2429,2012.0,51.37
2430,2012.0,41.31
2431,2012.0,40.56
2432,2012.0,13.9
2433,2012.0,4.66
2434,2012.0,10.48
2435,2012.0,9.94
2436,2012.0,13.61
2437,2012.0,13.93
2438,2012.0,8.38
2439,2012.0,16.57
2440,2012.0,9.01
2441,2012.0,10.99
2442,2012.0,14.31
2443,2012.0,15.57
2444,2012.0,12.58
2445,2012.0,23.89
2446,2012.0,24.84
2447,2012.0,29.66
2448,2012.0,21.9
2449,2012.0,28.24
2450,2012.0,27.07
2451,2012.0,47.58
2452,2012.0,14.87
2453,2012.0,29.86
2454,2012.0,42.31
2455,2012.0,36.18
2456,2012.0,49.74
2457,2012.0,46.63
2458,2012.0,38.54
2459,2012.0,49.42
2460,2012.0,58.27
2461,2012.0,56.95
2462,2012.0,47.8
2463,2012.0,49.61
2464,2012.0,52.44
2465,2012.0,32.18
2466,2012.0,50.62
2467,2012.0,49.82
2468,2012.0,59.76
2469,2012.0,57.09
2470,2012.0,54.05
2471,2012.0,28.75
2472,2012.0,37.78
2473,2012.0,32.02
2474,2012.0,31.93
2475,2012.0,51.07
2476,2012.0,52.46
2477,2012.0,29.92
2478,2012.0,38.06
2479,2012.0,37.15
2480,2012.0,56.32
2481,2012.0,21.21
2482,2012.0,28.34
2483,2012.0,49.04
2484,2012.0,24.15
2485,2012.0,35.84
2486,2012.0,41.11
2487,2012.0,49.21
2488,2012.0,40.35
2489,2012.0,31.09
2490,2012.0,49.8
2491,2012.0,35.88
2492,2012.0,33.35
2493,2012.0,32.78
2494,2012.0,36.28
2495,2012.0,45.83
2496,2012.0,11.44
2497,2012.0,11.56
2498,2012.0,8.79
2499,2012.0,9.37
2500,2012.0,11.49
2501,2012.0,11.16
2502,2012.0,8.74
2503,2012.0,16.08
2504,2012.0,16.98
2505,2012.0,13.62
2506,2012.0,18.84
2507,2012.0,17.87
2508,2012.0,24.14
2509,2012.0,14.01
2510,2012.0,17.61
2511,2012.0,24.38
2512,2012.0,28.93
2513,2012.0,26.33
2514,2012.0,13.25
2515,2012.0,23.57
2516,2012.0,32.57
2517,2012.0,41.75
2518,2012.0,58.44
2519,2012.0,47.02
2520,2012.0,44.99
2521,2012.0,60.29
2522,2012.0,68.21
2523,2012.0,38.24
2524,2012.0,58.72
2525,2012.0,38.06
2526,2012.0,75.41
2527,2012.0,63.21
2528,2012.0,46.5
2529,2012.0,44.43
2530,2012.0,54.43
2531,2012.0,43.77
2532,2012.0,39.22
2533,2012.0,39.77
2534,2012.0,46.82
2535,2012.0,41.29
2536,2012.0,32.77
2537,2012.0,21.53
2538,2012.0,36.17
2539,2012.0,36.37
2540,2012.0,32.04
2541,2012.0,39.79
2542,2012.0,44.15
2543,2012.0,46.75
2544,2012.0,43.95
2545,2012.0,31.35
2546,2012.0,36.86
2547,2012.0,29.99
2548,2012.0,29.85
2549,2012.0,41.65
2550,2012.0,29.08
2551,2012.0,34.47
2552,2012.0,25.79
2553,2012.0,19.5
2554,2012.0,44.57
2555,2012.0,27.88
2556,2012.0,23.57
2557,2012.0,22.79
2558,2012.0,36.62
2559,2012.0,36.78
2560,2012.0,9.55
2561,2012.0,9.83
2562,2012.0,15.27
2563,2012.0,7.54
2564,2012.0,15.99
2565,2012.0,17.58
2566,2012.0,5.74
2567,2012.0,12.92
2568,2012.0,9.71
2569,2012.0,12.39
2570,2012.0,14.46
2571,2012.0,20.18
2572,2012.0,17.34
2573,2012.0,15.1
2574,2012.0,22.13
2575,2012.0,25.92
2576,2012.0,16.14
2577,2012.0,18.35
2578,2012.0,52.75
2579,2012.0,32.32
2580,2012.0,36.12
2581,2012.0,37.53
2582,2012.0,49.88
2583,2012.0,63.23
2584,2012.0,52.22
2585,2012.0,42.51
2586,2012.0,33.06
2587,2012.0,54.0
2588,2012.0,52.97
2589,2012.0,36.16
2590,2012.0,61.21
2591,2012.0,45.6
2592,2012.0,69.98
2593,2012.0,72.61
2594,2012.0,40.42
2595,2012.0,47.0
2596,2012.0,29.73
2597,2012.0,53.15
2598,2012.0,31.5
2599,2012.0,30.22
2600,2012.0,31.12
2601,2012.0,30.58
2602,2012.0,33.24
2603,2012.0,40.31
2604,2012.0,30.73
2605,2012.0,40.39
2606,2012.0,24.56
2607,2012.0,48.67
2608,2012.0,27.58
2609,2012.0,33.14
2610,2012.0,29.59
2611,2012.0,30.15
2612,2012.0,43.16
2613,2012.0,47.65
2614,2012.0,38.49
2615,2012.0,28.11
2616,2012.0,38.06
2617,2012.0,29.26
2618,2012.0,24.64
2619,2012.0,25.82
2620,2012.0,24.44
2621,2012.0,30.4
2622,2012.0,17.43
2623,2012.0,25.6
2624,2012.0,15.21
2625,2012.0,13.32
2626,2012.0,10.53
2627,2012.0,9.54
2628,2012.0,12.02
2629,2012.0,5.47
2630,2012.0,13.9
2631,2012.0,10.74
2632,2012.0,15.23
2633,2012.0,8.58
2634,2012.0,16.38
2635,2012.0,17.07
2636,2012.0,15.18
2637,2012.0,12.56
2638,2012.0,23.34
2639,2012.0,27.8
2640,2012.0,37.66
2641,2012.0,32.83
2642,2012.0,22.44
2643,2012.0,25.25
2644,2012.0,25.99
2645,2012.0,46.38
2646,2012.0,40.22
2647,2012.0,65.57
2648,2012.0,53.24
2649,2012.0,62.3
2650,2012.0,44.69
2651,2012.0,58.85
2652,2012.0,62.44
2653,2012.0,46.05
2654,2012.0,57.45
2655,2012.0,44.48
2656,2012.0,43.92
2657,2012.0,49.32
2658,2012.0,45.55
2659,2012.0,52.14
2660,2012.0,33.43
2661,2012.0,26.39
2662,2012.0,53.64
2663,2012.0,42.09
2664,2012.0,36.93
2665,2012.0,28.64
2666,2012.0,29.78
2667,2012.0,43.13
2668,2012.0,27.41
2669,2012.0,23.74
2670,2012.0,46.1
2671,2012.0,29.34
2672,2012.0,42.26
2673,2012.0,21.75
2674,2012.0,36.81
2675,2012.0,50.02
2676,2012.0,32.05
2677,2012.0,30.61
2678,2012.0,19.52
2679,2012.0,37.96
2680,2012.0,27.95
2681,2012.0,27.86
2682,2012.0,22.67
2683,2012.0,38.33
2684,2012.0,35.06
2685,2012.0,26.25
2686,2012.0,16.17
2687,2012.0,28.63
2688,2012.0,11.12
2689,2012.0,6.84
2690,2012.0,5.66
2691,2012.0,8.53
2692,2012.0,7.51
2693,2012.0,9.93
2694,2012.0,15.18
2695,2012.0,13.13
2696,2012.0,14.11
2697,2012.0,12.53
2698,2012.0,15.38
2699,2012.0,20.82
2700,2012.0,14.24
2701,2012.0,18.34
2702,2012.0,15.21
2703,2012.0,29.12
2704,2012.0,21.6
2705,2012.0,32.49
2706,2012.0,30.58
2707,2012.0,30.68
2708,2012.0,39.52
2709,2012.0,35.78
2710,2012.0,48.99
2711,2012.0,32.77
2712,2012.0,60.34
2713,2012.0,45.47
2714,2012.0,61.51
2715,2012.0,49.85
2716,2012.0,56.13
2717,2012.0,41.55
2718,2012.0,57.18
2719,2012.0,49.55
2720,2012.0,42.01
2721,2012.0,45.48
2722,2012.0,40.69
2723,2012.0,38.59
2724,2012.0,34.16
2725,2012.0,25.61
2726,2012.0,53.08
2727,2012.0,38.44
2728,2012.0,36.79
2729,2012.0,37.79
2730,2012.0,14.37
2731,2012.0,9.4
2732,2012.0,29.22
